timestamp,psre_name,file_name,source_url,status
2026-05-28 12:44:05,Vinotek,Vinotek_IS-785832-001.pdf,https://vinotek.id/wp-content/uploads/2026/05/IS-785832-001.pdf,SUCCESS
2026-05-28 12:44:18,Xignature,Xignature_Xignature20untuk20bisnis.pdf,https://www.xignature.co.id/Xignature%20untuk%20bisnis.pdf,SUCCESS
2026-05-28 12:44:24,IDTrust,None,https://idtrust.id,NO_FILES
2026-06-04 09:15:22,Peruri,None,https://ca.peruri.co.id/repository,NO_FILES
2026-06-04 09:15:32,Privy,None,https://privy.id/repository,NO_FILES
2026-06-04 09:15:45,Tilaka,None,https://tilaka.id,NO_FILES
2026-06-04 09:15:59,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__Individu_.pdf,VALIDATION_FAILED_HTML
2026-06-04 09:16:01,EzSign,N/A,https://ezsign.id/files/Manual_Book_Website__korporat_.pdf,VALIDATION_FAILED_HTML
2026-06-04 09:16:02,EzSign,N/A,https://ezsign.id/wp-content/uploads/2025/02/Booklet-ezSign.pdf,VALIDATION_FAILED_HTML
2026-06-04 09:16:03,Kominfo,N/A,https://rootca.kominfo.go.id/publikasi,CONNECTION_ERROR
2026-06-04 09:16:11,Vida,None,https://vida.id/repository,NO_FILES
2026-06-04 09:16:17,IDAS,None,https://idas.id,NO_FILES
2026-06-04 09:16:39,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-06-04 09:16:44,Digisign,Digisign_Panduan_Penggunaan_Digisign.pdf,https://digisign.id/dokumen/Panduan_Penggunaan_Digisign.pdf,SUCCESS
2026-06-04 09:16:54,Vinotek,Vinotek_SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-35-Tahun-2025-Komdigi-.pdf,SUCCESS
2026-06-04 09:16:58,Vinotek,Vinotek_SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,https://vinotek.id/wp-content/uploads/2026/04/SK-Vinotek-No.-134-KM.3-2024-KMK-DJP-.pdf,SUCCESS
2026-06-04 09:17:02,Vinotek,Vinotek_IS-785832-001.pdf,https://vinotek.id/wp-content/uploads/2026/05/IS-785832-001.pdf,SUCCESS
2026-06-04 09:17:17,Xignature,Xignature_Xignature20untuk20bisnis.pdf,https://www.xignature.co.id/Xignature%20untuk%20bisnis.pdf,SUCCESS
2026-06-04 09:17:25,IDTrust,None,https://idtrust.id,NO_FILES
2026-06-05 09:00:19,Peruri,None,https://ca.peruri.co.id/repository,NO_FILES
2026-06-05 09:00:25,Privy,None,https://privy.id/repository,NO_FILES
2026-06-05 09:00:38,Tilaka,None,https://tilaka.id,NO_FILES
